score,bag_type,recycleRefundChoice,refundAmountMultiplicationFactor,choices1,choices2,choices3,choices4,choices5,choices6,choices7,choices8,choices9,choices10,choices11,choices12,choices13,choices14,choices15,choices16,choices17,choices18,choices19,choices20,choices21,choices22,choices23,choices24,choices25,choices26,choices27,choices28,choices29,choices30,choices31
-35220569,2,False,0.17670330988469696,0,978,0,0,176,460,0,206,1014,0,0,985,0,0,0,363,0,0,0,0,983,0,272,246,0,0,0,0,0,0,613,0,0,249,0,0,175,304,766,597,820,217,1042,0,297,936,299,0,37,67,190,0,47,0,7,0,0,0,119,631,0,82,0,793,0,650,0,1028,0,0,661,726,0,0,0,0,0,42,1053,585,0,0,232,83,118,0,751,963,572,0,338,307,319,881,0,0,620,0,320,1022,0,0,977,0,550,921,0,0,1074,967,176,0,331,0,53,0,0,0,0,398,0,145,945,0,588,0,0,0,0,885,0,0,0,0,833,0,823,841,0,262,0,377,0,127,781,0,0,273,295,0,211,366,414,0,838,0,886,833,638,0,0,122,669,0,0,304,833,521,589,0,0,0,599,176,0,859,0,861,803,969,0,0,0,0,196,11,1027,458,474,0,142,0,481,717,0,194,138,510,0,0,0,0,888,0,0,965,112,0,0,846,0,0,0,991,720,0,0,0,0,995,555,195,35,0,0,1051,0,647,0,786,654,461,1056,366,0,22,146,303,0,125,0,601,198,0,0,372,0,0,0,1030,0,0,0,1019,593,0,658,191,821,0,0,672,0,880,54,543,0,0,574,0,228,724,0,852,0,0,964,298,352,193,0,429,657,624,530,0,927,579,90,0,0,0,0,0,0,0,1059,0,857,779,1,0,0,391,0,834,0,0,0,393,108,621,815,0,0,0,0,0,0,0,0,725,988,0,0,0,550,0,0,611,0,425,412,0,0,0,382,0,0,0,0,494,0,729,0,0,536,0,622,581,804,683,0,477,0,677,0,193,348,0,541,643,820,425,876
-35307600,2,False,0.1965638117422953,875,0,0,0,0,0,63,137,405,671,150,0,0,0,434,963,665,402,927,0,899,789,344,0,195,0,607,698,0,480,0,673,399,0,378,0,0,952,0,0,0,0,751,31,0,934,353,0,0,741,600,0,0,0,0,0,81,802,0,763,0,0,0,67,0,0,484,341,0,0,973,0,170,632,710,0,0,0,861,396,773,932,0,0,0,0,0,0,410,1032,0,0,0,0,717,43,685,212,0,964,411,234,859,0,218,505,0,0,911,828,273,0,0,0,0,567,922,0,0,0,0,0,0,873,0,0,333,0,413,176,590,0,0,457,0,135,0,0,0,0,0,232,567,599,710,0,709,0,1037,0,775,0,149,0,0,797,0,492,0,33,0,280,769,0,432,0,0,0,0,1039,749,0,1005,875,256,0,452,0,0,705,0,363,0,9,0,0,0,0,1007,0,904,0,6,23,182,0,878,755,939,1027,8,436,0,907,534,858,680,445,466,118,0,0,242,0,0,992,265,0,0,90,44,149,1052,0,1031,0,46,0,418,859,915,0,0,0,896,0,0,936,435,750,697,842,929,500,535,955,79,0,56,3,0,833,0,0,91,440,0,537,724,0,119,0,493,0,0,0,0,1050,0,0,792,736,0,0,365,0,93,0,0,306,329,948,137,828,0,798,390,225,0,0,0,0,0,0,361,0,0,0,299,359,0,0,644,0,0,0,598,0,908,15,0,0,0,10,564,0,0,455,0,562,0,305,256,0,0,310,0,389,0,0,658,0,206,0,0,515,436,0,0,0,362,92,721,9,987,390,0,2,0,0,0,0,0,163,0,0,59,708,816,0,171,280,1045,0,817
-35259222,2,False,0.4847934544514283,653,723,0,789,178,704,0,348,9,0,433,0,305,65,196,72,810,361,350,0,0,0,0,119,0,856,0,0,201,0,0,33,1014,0,0,0,322,91,0,1075,0,0,1082,0,326,677,61,244,936,0,59,0,0,510,0,598,0,0,313,0,24,0,391,0,0,655,0,151,0,381,0,0,0,36,530,836,313,0,0,0,315,0,219,0,445,945,0,795,0,135,343,567,0,0,966,0,0,0,0,866,603,746,0,0,244,781,0,0,0,0,0,452,962,0,33,868,753,0,528,42,0,209,0,0,0,0,77,67,1072,0,863,867,287,1060,0,910,0,0,0,982,63,664,0,0,0,891,0,0,0,318,958,1033,0,73,340,889,0,0,0,723,0,0,968,0,92,1085,964,0,0,0,0,0,214,0,0,0,836,116,0,427,627,0,552,177,0,0,209,0,30,402,0,867,0,0,361,0,1029,0,74,494,0,0,77,965,0,180,238,0,343,0,537,0,0,933,829,89,0,99,0,607,0,0,0,0,0,0,146,669,951,809,865,0,0,617,0,59,0,343,969,752,288,0,432,0,0,246,0,0,0,0,646,0,0,562,0,103,851,248,0,0,124,0,0,0,671,394,0,0,559,322,714,0,647,166,452,520,849,0,972,979,740,453,662,904,0,973,0,0,0,703,328,619,0,774,0,902,0,560,557,986,0,0,710,467,518,238,0,200,339,531,0,0,617,349,0,0,316,472,0,0,645,119,0,8,0,0,237,0,0,0,192,0,0,217,0,245,119,805,0,499,0,173,0,0,0,929,943,0,0,480,787,961,0,746,720,0,411,771,0,551,281,0,0,0,0
-33243655,2,False,0.33101736077879707,0,721,0,0,0,899,375,57,1856,0,0,912,0,0,672,43,602,0,0,484,778,638,708,0,0,0,160,959,0,923,1475,995,0,78,295,0,127,0,434,274,1421,0,256,791,748,362,668,584,137,0,0,0,397,0,140,0,0,240,883,912,800,577,484,1278,124,0,189,1640,0,0,1178,1527,0,648,714,0,0,883,473,19,0,0,1,266,201,553,236,1050,258,903,415,0,501,1759,576,697,1597,0,0,1468,0,897,229,0,1301,1777,0,0,800,1244,608,302,1037,517,326,44,126,0,0,1305,0,433,1519,465,865,0,0,212,550,1105,875,61,0,0,899,0,136,734,0,0,0,0,697,0,0,0,0,0,851,315,0,584,944,70,1403,0,560,1513,631,0,603,0,398,0,742,619,568,431,0,0,0,158,1130,0,433,664,0,1429,57,1698,0,0,242,0,545,0,1344,0,0,439,927,466,93,906,0,0,598,0,0,0,976,120,742,681,0,1333,0,0,756,862,914,0,0,710,1378,0,207,0,0,1850,1174,731,0,0,0,1526,895,1445,926,1358,864,32,653,1132,0,395,0,0,0,952,741,1401,445,32,0,0,0,0,851,661,0,0,0,1594,1072,229,1249,950,1450,0,623,1229,40,685,0,0,453,292,0,0,1161,1636,0,837,0,283,1478,942,987,0,942,613,827,948,1188,909,1274,0,0,689,0,0,0,0,862,571,2038,0,0,1778,364,0,324,67,177,1455,0,170,0,0,0,1582,189,496,160,0,0,0,836,0,0,27,1940,0,0,893,0,543,68,1096,512,81,1298,696,972,68,0,0,0,0,0,423,0,1321,692,566,501,0,765,1134,731,630,624,369,142,1206,519,1070,1139,0,0,1447,1402,0,270
-35564189,2,False,0.007841881668891104,238,0,0,351,0,17,543,5,0,420,0,993,927,543,0,27,0,0,0,869,476,1047,891,1015,1023,0,328,0,536,803,543,0,0,0,181,497,710,0,195,0,0,262,854,74,390,0,0,485,0,0,0,101,71,35,815,35,0,1031,385,0,1016,1043,0,581,519,759,435,0,0,0,0,0,557,1004,217,0,0,0,0,0,1047,126,0,0,166,732,200,0,0,0,0,677,59,0,0,245,0,624,0,0,20,0,831,0,0,0,0,0,0,380,755,0,0,0,694,0,912,0,1034,536,0,0,236,0,0,0,705,118,0,0,106,0,0,0,0,0,0,0,0,0,0,382,0,0,676,0,354,0,980,272,0,0,335,712,697,0,740,583,949,0,0,0,0,0,0,0,0,759,763,108,0,621,1016,892,917,0,0,738,86,715,866,857,255,0,366,136,0,0,0,0,0,797,893,166,0,0,342,0,0,745,0,434,217,0,155,239,0,463,0,850,0,0,0,295,0,11,0,108,0,0,0,0,946,762,0,975,0,0,372,0,59,597,0,45,0,54,120,0,165,0,182,0,0,331,696,0,24,524,0,0,0,727,0,94,0,1035,387,0,0,0,0,502,491,0,0,660,855,593,0,293,900,915,1018,0,541,667,440,527,0,894,0,147,792,13,459,794,0,271,569,2,0,459,495,537,153,60,941,0,0,441,0,0,1010,976,0,0,825,1038,0,0,807,0,0,112,261,693,588,0,0,11,0,443,948,708,213,0,919,0,583,0,0,0,9,0,0,0,789,0,178,903,686,752,650,833,642,674,0,75,795,873,0,0,385,772,207,681,0,781,0,447,955,0,525,700,0
-35178316,2,False,0.011483027680707414,391,0,0,0,0,0,0,0,544,0,46,714,0,509,82,0,850,589,0,1043,0,0,0,0,0,180,804,0,374,0,0,354,793,0,352,873,147,568,0,1075,628,0,0,40,0,0,0,982,518,0,0,729,0,50,0,296,708,0,819,309,0,0,617,335,0,960,902,0,0,0,0,0,144,1014,554,0,0,726,904,0,621,0,168,0,765,915,683,621,0,934,1031,372,204,188,0,0,490,757,856,895,0,0,0,0,359,0,0,0,930,0,0,0,0,0,141,0,72,0,894,564,0,996,346,933,742,816,381,288,0,798,310,0,0,0,0,0,0,98,266,432,0,61,0,494,69,1003,0,0,0,940,0,580,0,0,0,997,0,0,954,0,0,0,225,116,619,0,0,0,997,261,329,0,0,0,267,605,664,0,366,429,471,0,0,1082,497,270,266,0,0,0,0,608,154,586,860,205,1019,0,703,0,792,111,0,614,0,1082,0,879,0,848,0,0,940,0,0,967,0,0,0,0,986,0,184,613,0,266,0,668,848,0,696,0,51,0,0,0,0,765,0,515,0,906,0,671,0,0,0,447,0,0,0,0,610,766,314,726,0,0,0,283,214,839,473,0,202,0,610,223,540,0,0,653,793,0,862,0,0,115,0,405,0,243,830,788,0,0,0,0,0,881,0,794,447,0,0,97,191,0,0,337,578,0,83,651,165,241,0,665,1047,304,858,445,232,0,0,626,0,0,814,0,24,0,0,0,0,0,286,0,501,315,582,574,0,113,0,0,693,130,0,358,638,838,0,0,0,615,471,372,666,216,0,0,299,0,997,970,206,0,0,997,0,963,762,0,0
,0,0,650,922,0,0,941,0,0,149,147,0,765,0,108,929,0,769,0,1327,0,0,1630,0,0,0,172,47,151,922,116,1122,672,0,859,1,1198,0,1574,376,300,1037,372,1706,0,0,121,0,1137
-35175148,2,True,0.9355161580201322,249,0,0,256,470,978,592,778,0,61,1007,446,0,550,388,144,975,712,0,0,303,0,160,817,0,539,0,0,314,523,0,696,271,0,1016,2,204,510,0,691,190,120,1041,0,0,84,82,0,238,735,794,0,0,610,0,0,0,656,26,204,0,493,0,969,0,0,176,874,0,0,637,0,665,309,582,292,118,0,1072,1050,860,0,0,460,0,159,0,0,0,703,0,0,189,612,506,0,0,370,0,975,0,0,376,0,0,0,0,0,53,304,0,413,0,922,0,0,0,644,0,594,0,0,911,922,1043,0,615,303,11,848,993,271,0,1058,0,0,0,917,301,0,0,0,146,293,17,407,0,0,0,277,159,0,160,418,0,1015,589,0,0,0,0,0,0,0,500,409,0,564,447,497,0,0,0,56,0,96,0,666,317,1051,888,0,0,197,0,0,0,0,476,0,41,6,0,0,566,0,562,0,0,662,0,630,34,26,910,786,0,0,113,357,824,0,0,350,0,759,0,0,948,0,0,0,713,428,346,395,0,0,0,319,344,0,0,176,0,157,0,739,845,156,0,0,905,155,0,700,0,75,983,825,245,0,0,0,0,0,0,0,0,0,814,0,0,663,0,948,549,0,745,305,0,0,1015,324,0,0,0,817,731,896,807,0,958,0,0,766,207,734,205,0,142,398,0,711,459,100,0,716,987,527,0,0,492,0,843,541,0,1043,241,705,419,0,695,645,744,0,0,0,415,0,0,0,0,150,0,484,869,0,0,0,299,0,312,545,0,0,140,0,0,712,0,167,48,926,0,764,45,185,0,0,0,162,907,0,614,0,0,204,125,812,0,0,0,0,14
-35587158,2,True,0.3022042686917714,0,450,0,177,0,0,0,675,0,67,0,0,0,714,941,0,132,0,275,0,0,0,0,0,486,0,342,0,988,0,0,0,304,0,0,810,0,0,64,0,1010,32,234,0,0,0,92,1014,0,911,0,1060,0,569,779,0,359,397,481,0,0,0,857,0,40,179,916,288,0,0,862,495,280,58,0,922,0,0,784,366,0,745,0,0,943,0,843,0,0,874,0,1015,0,646,0,41,315,631,0,924,0,0,0,528,404,659,0,516,0,838,0,622,285,273,0,966,0,0,0,306,766,373,186,0,43,0,479,0,745,0,0,636,292,0,867,785,70,802,69,0,0,0,0,527,12,0,38,437,434,444,0,1040,0,729,0,0,0,0,685,0,766,934,0,854,0,639,0,957,0,0,0,0,792,0,985,0,991,0,0,493,0,0,1050,284,0,471,547,0,777,804,0,690,0,0,932,0,418,533,0,0,0,0,565,682,0,0,0,0,0,0,758,0,333,603,0,1058,0,0,0,0,0,0,0,0,0,0,182,574,0,0,0,829,9,0,0,580,329,296,807,0,0,183,0,0,888,0,0,275,493,822,0,730,532,767,621,0,461,0,0,493,0,0,891,0,0,0,776,0,0,0,331,764,0,0,0,0,0,0,0,0,894,0,10,45,663,0,0,0,892,781,0,763,681,0,478,0,0,0,517,0,556,0,0,145,0,541,231,0,231,311,0,0,0,311,0,0,120,0,541,0,106,0,397,0,968,699,0,0,0,0,438,0,0,944,0,887,933,0,1036,0,0,1000,908,638,530,454,0,798,537,0,919,0,286,0,0,645,315,0,641,235,584,0,0,0,552
-32166552,2,True,0.045575519638831774,0,0,1162,802,0,0,0,0,1004,307,674,0,0,0,974,0,441,795,726,2105,10,0,0,0,94,979,0,755,603,283,0,28,0,0,943,174,611,346,1269,2463,0,129,702,652,731,1382,608,897,0,768,2253,0,641,0,440,303,272,404,1717,938,553,0,730,0,0,261,1291,0,803,1870,0,0,0,1863,346,0,713,143,713,273,0,0,586,1610,1297,497,856,890,2019,728,637,408,0,2418,414,0,0,439,329,61,459,645,1811,346,1119,2310,0,646,549,1244,1179,243,1038,511,0,876,728,952,0,0,0,1238,1377,158,0,0,1000,227,158,0,994,0,297,450,0,1445,544,0,0,1512,76,2053,856,173,0,0,0,0,1894,415,1143,427,573,0,0,600,1068,0,0,0,2063,534,906,590,734,793,921,254,0,416,179,899,56,0,784,976,531,0,128,797,434,1195,0,194,490,0,2125,1884,0,537,0,0,1238,0,0,44,0,1961,766,696,0,998,1396,0,0,1564,329,26,141,0,1353,494,907,0,261,0,307,1785,202,1389,0,469,123,10,910,212,2333,0,0,0,735,1065,652,0,1295,0,774,0,1091,417,0,773,522,183,610,830,261,164,0,0,0,839,107,846,818,264,0,1530,967,2091,727,1055,546,1403,2128,671,1937,0,135,1117,850,625,101,985,1670,15,992,936,1077,398,178,0,1570,2061,0,0,872,1358,1167,1091,0,21,0,207,1206,142,141,1175,604,0,1806,637,496,780,1192,1075,224,330,1826,0,0,1428,299,0,1005,0,147,374,384,696,340,0,1384,0,0,59,0,443,1161,0,611,378,421,597,43,1712,0,0,2494,0,782,933,27,45,880,320,0,1950,1019,0,420,912,934,819,1433,995,0,138,1253,1730,617,662,0,0,191
